"","Notes","State","State.Code","Year","Year.Code","Month","Month.Code","Deaths","Population","Crude.Rate"
"5277","","Michigan",26,2007,2007,"Mar., 2007","2007/03",7900,"Not Applicable","Not Applicable"
"5278","","Michigan",26,2007,2007,"Apr., 2007","2007/04",7166,"Not Applicable","Not Applicable"
"5279","","Michigan",26,2007,2007,"May, 2007","2007/05",7076,"Not Applicable","Not Applicable"
"5280","","Michigan",26,2007,2007,"Jun., 2007","2007/06",6731,"Not Applicable","Not Applicable"
"5281","","Michigan",26,2007,2007,"Jul., 2007","2007/07",6859,"Not Applicable","Not Applicable"
"5282","","Michigan",26,2007,2007,"Aug., 2007","2007/08",6749,"Not Applicable","Not Applicable"
"5283","","Michigan",26,2007,2007,"Sep., 2007","2007/09",6736,"Not Applicable","Not Applicable"
"5284","","Michigan",26,2007,2007,"Oct., 2007","2007/10",7243,"Not Applicable","Not Applicable"
"5285","","Michigan",26,2007,2007,"Nov., 2007","2007/11",7211,"Not Applicable","Not Applicable"
"5286","","Michigan",26,2007,2007,"Dec., 2007","2007/12",7839,"Not Applicable","Not Applicable"
"5287","Total","Michigan",26,2007,2007,"","",86721,"Not Applicable","Not Applicable"
"5288","","Michigan",26,2008,2008,"Jan., 2008","2008/01",7967,"Not Applicable","Not Applicable"
"5289","","Michigan",26,2008,2008,"Feb., 2008","2008/02",8064,"Not Applicable","Not Applicable"
"5290","","Michigan",26,2008,2008,"Mar., 2008","2008/03",8218,"Not Applicable","Not Applicable"
"5291","","Michigan",26,2008,2008,"Apr., 2008","2008/04",7473,"Not Applicable","Not Applicable"
"5292","","Michigan",26,2008,2008,"May, 2008","2008/05",7220,"Not Applicable","Not Applicable"
"5293","","Michigan",26,2008,2008,"Jun., 2008","2008/06",6679,"Not Applicable","Not Applicable"
"5294","","Michigan",26,2008,2008,"Jul., 2008","2008/07",6875,"Not Applicable","Not Applicable"
"5295","","Michigan",26,2008,2008,"Aug., 2008","2008/08",6880,"Not Applicable","Not Applicable"
"5296","","Michigan",26,2008,2008,"Sep., 2008","2008/09",6749,"Not Applicable","Not Applicable"
"5297","","Michigan",26,2008,2008,"Oct., 2008","2008/10",7382,"Not Applicable","Not Applicable"
"5298","","Michigan",26,2008,2008,"Nov., 2008","2008/11",7236,"Not Applicable","Not Applicable"
"5299","","Michigan",26,2008,2008,"Dec., 2008","2008/12",7702,"Not Applicable","Not Applicable"
"5300","Total","Michigan",26,2008,2008,"","",88445,"Not Applicable","Not Applicable"
"5301","","Michigan",26,2009,2009,"Jan., 2009","2009/01",8044,"Not Applicable","Not Applicable"
"5302","","Michigan",26,2009,2009,"Feb., 2009","2009/02",7038,"Not Applicable","Not Applicable"
"5303","","Michigan",26,2009,2009,"Mar., 2009","2009/03",7682,"Not Applicable","Not Applicable"
"5304","","Michigan",26,2009,2009,"Apr., 2009","2009/04",7134,"Not Applicable","Not Applicable"
"5305","","Michigan",26,2009,2009,"May, 2009","2009/05",7211,"Not Applicable","Not Applicable"
"5306","","Michigan",26,2009,2009,"Jun., 2009","2009/06",6798,"Not Applicable","Not Applicable"
"5307","","Michigan",26,2009,2009,"Jul., 2009","2009/07",6687,"Not Applicable","Not Applicable"
"5308","","Michigan",26,2009,2009,"Aug., 2009","2009/08",6710,"Not Applicable","Not Applicable"
"5309","","Michigan",26,2009,2009,"Sep., 2009","2009/09",6759,"Not Applicable","Not Applicable"
"5310","","Michigan",26,2009,2009,"Oct., 2009","2009/10",7469,"Not Applicable","Not Applicable"
"5311","","Michigan",26,2009,2009,"Nov., 2009","2009/11",7314,"Not Applicable","Not Applicable"
"5312","","Michigan",26,2009,2009,"Dec., 2009","2009/12",7609,"Not Applicable","Not Applicable"
"5313","Total","Michigan",26,2009,2009,"","",86455,"Not Applicable","Not Applicable"
"5314","","Michigan",26,2010,2010,"Jan., 2010","2010/01",7685,"Not Applicable","Not Applicable"
"5315","","Michigan",26,2010,2010,"Feb., 2010","2010/02",7008,"Not Applicable","Not Applicable"
"5316","","Michigan",26,2010,2010,"Mar., 2010","2010/03",7639,"Not Applicable","Not Applicable"
"5317","","Michigan",26,2010,2010,"Apr., 2010","2010/04",7429,"Not Applicable","Not Applicable"
"5318","","Michigan",26,2010,2010,"May, 2010","2010/05",7317,"Not Applicable","Not Applicable"
"5319","","Michigan",26,2010,2010,"Jun., 2010","2010/06",6893,"Not Applicable","Not Applicable"
"5320","","Michigan",26,2010,2010,"Jul., 2010","2010/07",7170,"Not Applicable","Not Applicable"
"5321","","Michigan",26,2010,2010,"Aug., 2010","2010/08",7136,"Not Applicable","Not Applicable"
"5322","","Michigan",26,2010,2010,"Sep., 2010","2010/09",6911,"Not Applicable","Not Applicable"
"5323","","Michigan",26,2010,2010,"Oct., 2010","2010/10",7593,"Not Applicable","Not Applicable"
"5324","","Michigan",26,2010,2010,"Nov., 2010","2010/11",7316,"Not Applicable","Not Applicable"
"5325","","Michigan",26,2010,2010,"Dec., 2010","2010/12",7924,"Not Applicable","Not Applicable"
"5326","Total","Michigan",26,2010,2010,"","",88021,"Not Applicable","Not Applicable"
"5327","","Michigan",26,2011,2011,"Jan., 2011","2011/01",7940,"Not Applicable","Not Applicable"
"5328","","Michigan",26,2011,2011,"Feb., 2011","2011/02",7400,"Not Applicable","Not Applicable"
"5329","","Michigan",26,2011,2011,"Mar., 2011","2011/03",8006,"Not Applicable","Not Applicable"
"5330","","Michigan",26,2011,2011,"Apr., 2011","2011/04",7732,"Not Applicable","Not Applicable"
"5331","","Michigan",26,2011,2011,"May, 2011","2011/05",7451,"Not Applicable","Not Applicable"
"5332","","Michigan",26,2011,2011,"Jun., 2011","2011/06",7163,"Not Applicable","Not Applicable"
"5333","","Michigan",26,2011,2011,"Jul., 2011","2011/07",7273,"Not Applicable","Not Applicable"
"5334","","Michigan",26,2011,2011,"Aug., 2011","2011/08",7209,"Not Applicable","Not Applicable"
"5335","","Michigan",26,2011,2011,"Sep., 2011","2011/09",7128,"Not Applicable","Not Applicable"
"5336","","Michigan",26,2011,2011,"Oct., 2011","2011/10",7444,"Not Applicable","Not Applicable"
"5337","","Michigan",26,2011,2011,"Nov., 2011","2011/11",7283,"Not Applicable","Not Applicable"
"5338","","Michigan",26,2011,2011,"Dec., 2011","2011/12",7479,"Not Applicable","Not Applicable"
"5339","Total","Michigan",26,2011,2011,"","",89508,"Not Applicable","Not Applicable"
"5340","","Michigan",26,2012,2012,"Jan., 2012","2012/01",7747,"Not Applicable","Not Applicable"
"5341","","Michigan",26,2012,2012,"Feb., 2012","2012/02",7348,"Not Applicable","Not Applicable"
"5342","","Michigan",26,2012,2012,"Mar., 2012","2012/03",8141,"Not Applicable","Not Applicable"
"5343","","Michigan",26,2012,2012,"Apr., 2012","2012/04",7492,"Not Applicable","Not Applicable"
"5344","","Michigan",26,2012,2012,"May, 2012","2012/05",7367,"Not Applicable","Not Applicable"
"5345","","Michigan",26,2012,2012,"Jun., 2012","2012/06",7042,"Not Applicable","Not Applicable"
"5346","","Michigan",26,2012,2012,"Jul., 2012","2012/07",7297,"Not Applicable","Not Applicable"
"5347","","Michigan",26,2012,2012,"Aug., 2012","2012/08",7254,"Not Applicable","Not Applicable"
"5348","","Michigan",26,2012,2012,"Sep., 2012","2012/09",7313,"Not Applicable","Not Applicable"
"5349","","Michigan",26,2012,2012,"Oct., 2012","2012/10",7629,"Not Applicable","Not Applicable"
"5350","","Michigan",26,2012,2012,"Nov., 2012","2012/11",7304,"Not Applicable","Not Applicable"
"5351","","Michigan",26,2012,2012,"Dec., 2012","2012/12",7967,"Not Applicable","Not Applicable"
"5352","Total","Michigan",26,2012,2012,"","",89901,"Not Applicable","Not Applicable"
"5353","","Michigan",26,2013,2013,"Jan., 2013","2013/01",9243,"Not Applicable","Not Applicable"
"5354","","Michigan",26,2013,2013,"Feb., 2013","2013/02",7987,"Not Applicable","Not Applicable"
"5355","","Michigan",26,2013,2013,"Mar., 2013","2013/03",8297,"Not Applicable","Not Applicable"
"5356","","Michigan",26,2013,2013,"Apr., 2013","2013/04",7606,"Not Applicable","Not Applicable"
"5357","","Michigan",26,2013,2013,"May, 2013","2013/05",7415,"Not Applicable","Not Applicable"
"5358","","Michigan",26,2013,2013,"Jun., 2013","2013/06",6908,"Not Applicable","Not Applicable"
"5359","","Michigan",26,2013,2013,"Jul., 2013","2013/07",7297,"Not Applicable","Not Applicable"
"5360","","Michigan",26,2013,2013,"Aug., 2013","2013/08",7146,"Not Applicable","Not Applicable"
"5361","","Michigan",26,2013,2013,"Sep., 2013","2013/09",7102,"Not Applicable","Not Applicable"
"5362","","Michigan",26,2013,2013,"Oct., 2013","2013/10",7512,"Not Applicable","Not Applicable"
"5363","","Michigan",26,2013,2013,"Nov., 2013","2013/11",7619,"Not Applicable","Not Applicable"
"5364","","Michigan",26,2013,2013,"Dec., 2013","2013/12",8276,"Not Applicable","Not Applicable"
"5365","Total","Michigan",26,2013,2013,"","",92408,"Not Applicable","Not Applicable"
"5366","","Michigan",26,2014,2014,"Jan., 2014","2014/01",8681,"Not Applicable","Not Applicable"
"5367","","Michigan",26,2014,2014,"Feb., 2014","2014/02",7436,"Not Applicable","Not Applicable"
"5368","","Michigan",26,2014,2014,"Mar., 2014","2014/03",8111,"Not Applicable","Not Applicable"
"5369","","Michigan",26,2014,2014,"Apr., 2014","2014/04",7515,"Not Applicable","Not Applicable"
"5370","","Michigan",26,2014,2014,"May, 2014","2014/05",7791,"Not Applicable","Not Applicable"
"5371","","Michigan",26,2014,2014,"Jun., 2014","2014/06",7227,"Not Applicable","Not Applicable"
"5372","","Michigan",26,2014,2014,"Jul., 2014","2014/07",7505,"Not Applicable","Not Applicable"
"5373","","Michigan",26,2014,2014,"Aug., 2014","2014/08",7406,"Not Applicable","Not Applicable"
"5374","","Michigan",26,2014,2014,"Sep., 2014","2014/09",7468,"Not Applicable","Not Applicable"
"5375","","Michigan",26,2014,2014,"Oct., 2014","2014/10",7944,"Not Applicable","Not Applicable"
"5376","","Michigan",26,2014,2014,"Nov., 2014","2014/11",8023,"Not Applicable","Not Applicable"
"5377","","Michigan",26,2014,2014,"Dec., 2014","2014/12",8807,"Not Applicable","Not Applicable"
"5378","Total","Michigan",26,2014,2014,"","",93914,"Not Applicable","Not Applicable"
"5379","","Michigan",26,2015,2015,"Jan., 2015","2015/01",9313,"Not Applicable","Not Applicable"
"5380","","Michigan",26,2015,2015,"Feb., 2015","2015/02",7714,"Not Applicable","Not Applicable"
"5381","","Michigan",26,2015,2015,"Mar., 2015","2015/03",8640,"Not Applicable","Not Applicable"
"5382","","Michigan",26,2015,2015,"Apr., 2015","2015/04",8026,"Not Applicable","Not Applicable"
"5383","","Michigan",26,2015,2015,"May, 2015","2015/05",7874,"Not Applicable","Not Applicable"
"5384","","Michigan",26,2015,2015,"Jun., 2015","2015/06",7503,"Not Applicable","Not Applicable"
"5385","","Michigan",26,2015,2015,"Jul., 2015","2015/07",7599,"Not Applicable","Not Applicable"
"5386","","Michigan",26,2015,2015,"Aug., 2015","2015/08",7560,"Not Applicable","Not Applicable"
"5387","","Michigan",26,2015,2015,"Sep., 2015","2015/09",7350,"Not Applicable","Not Applicable"
"5388","","Michigan",26,2015,2015,"Oct., 2015","2015/10",7965,"Not Applicable","Not Applicable"
"5389","","Michigan",26,2015,2015,"Nov., 2015","2015/11",7561,"Not Applicable","Not Applicable"
"5390","","Michigan",26,2015,2015,"Dec., 2015","2015/12",8035,"Not Applicable","Not Applicable"
"5391","Total","Michigan",26,2015,2015,"","",95140,"Not Applicable","Not Applicable"
"5392","","Michigan",26,2016,2016,"Jan., 2016","2016/01",8483,"Not Applicable","Not Applicable"
"5393","","Michigan",26,2016,2016,"Feb., 2016","2016/02",8035,"Not Applicable","Not Applicable"
"5394","","Michigan",26,2016,2016,"Mar., 2016","2016/03",8509,"Not Applicable","Not Applicable"
"5395","","Michigan",26,2016,2016,"Apr., 2016","2016/04",8182,"Not Applicable","Not Applicable"
"5396","","Michigan",26,2016,2016,"May, 2016","2016/05",8061,"Not Applicable","Not Applicable"
"5397","","Michigan",26,2016,2016,"Jun., 2016","2016/06",7429,"Not Applicable","Not Applicable"
"5398","","Michigan",26,2016,2016,"Jul., 2016","2016/07",7566,"Not Applicable","Not Applicable"
"5399","","Michigan",26,2016,2016,"Aug., 2016","2016/08",7586,"Not Applicable","Not Applicable"
"5400","","Michigan",26,2016,2016,"Sep., 2016","2016/09",7690,"Not Applicable","Not Applicable"
"5401","","Michigan",26,2016,2016,"Oct., 2016","2016/10",8182,"Not Applicable","Not Applicable"
"5402","","Michigan",26,2016,2016,"Nov., 2016","2016/11",7884,"Not Applicable","Not Applicable"
"5403","","Michigan",26,2016,2016,"Dec., 2016","2016/12",8624,"Not Applicable","Not Applicable"
"5404","Total","Michigan",26,2016,2016,"","",96231,"Not Applicable","Not Applicable"
"5405","Total","Michigan",26,NA,NA,"","",1599954,"Not Applicable","Not Applicable"
"5406","","Minnesota",27,1999,1999,"Jan., 1999","1999/01",3659,"Not Applicable","Not Applicable"
"5407","","Minnesota",27,1999,1999,"Feb., 1999","1999/02",3355,"Not Applicable","Not Applicable"
"5408","","Minnesota",27,1999,1999,"Mar., 1999","1999/03",3706,"Not Applicable","Not Applicable"
"5409","","Minnesota",27,1999,1999,"Apr., 1999","1999/04",2962,"Not Applicable","Not Applicable"
"5410","","Minnesota",27,1999,1999,"May, 1999","1999/05",3068,"Not Applicable","Not Applicable"
"5411","","Minnesota",27,1999,1999,"Jun., 1999","1999/06",2798,"Not Applicable","Not Applicable"
"5412","","Minnesota",27,1999,1999,"Jul., 1999","1999/07",2925,"Not Applicable","Not Applicable"
"5413","","Minnesota",27,1999,1999,"Aug., 1999","1999/08",2933,"Not Applicable","Not Applicable"
"5414","","Minnesota",27,1999,1999,"Sep., 1999","1999/09",2981,"Not Applicable","Not Applicable"
"5415","","Minnesota",27,1999,1999,"Oct., 1999","1999/10",3264,"Not Applicable","Not Applicable"
"5416","","Minnesota",27,1999,1999,"Nov., 1999","1999/11",3146,"Not Applicable","Not Applicable"
"5417","","Minnesota",27,1999,1999,"Dec., 1999","1999/12",3740,"Not Applicable","Not Applicable"
"5418","Total","Minnesota",27,1999,1999,"","",38537,"Not Applicable","Not Applicable"
"5419","","Minnesota",27,2000,2000,"Jan., 2000","2000/01",4051,"Not Applicable","Not Applicable"
"5420","","Minnesota",27,2000,2000,"Feb., 2000","2000/02",3103,"Not Applicable","Not Applicable"
"5421","","Minnesota",27,2000,2000,"Mar., 2000","2000/03",3067,"Not Applicable","Not Applicable"
"5422","","Minnesota",27,2000,2000,"Apr., 2000","2000/04",2985,"Not Applicable","Not Applicable"
"5423","","Minnesota",27,2000,2000,"May, 2000","2000/05",2962,"Not Applicable","Not Applicable"
"5424","","Minnesota",27,2000,2000,"Jun., 2000","2000/06",2715,"Not Applicable","Not Applicable"
"5425","","Minnesota",27,2000,2000,"Jul., 2000","2000/07",2910,"Not Applicable","Not Applicable"
"5426","","Minnesota",27,2000,2000,"Aug., 2000","2000/08",3005,"Not Applicable","Not Applicable"
"5427","","Minnesota",27,2000,2000,"Sep., 2000","2000/09",3004,"Not Applicable","Not Applicable"
"5428","","Minnesota",27,2000,2000,"Oct., 2000","2000/10",3338,"Not Applicable","Not Applicable"
"5429","","Minnesota",27,2000,2000,"Nov., 2000","2000/11",3148,"Not Applicable","Not Applicable"
"5430","","Minnesota",27,2000,2000,"Dec., 2000","2000/12",3402,"Not Applicable","Not Applicable"
"5431","Total","Minnesota",27,2000,2000,"","",37690,"Not Applicable","Not Applicable"
"5432","","Minnesota",27,2001,2001,"Jan., 2001","2001/01",3534,"Not Applicable","Not Applicable"
"5433","","Minnesota",27,2001,2001,"Feb., 2001","2001/02",3054,"Not Applicable","Not Applicable"
"5434","","Minnesota",27,2001,2001,"Mar., 2001","2001/03",3403,"Not Applicable","Not Applicable"
"5435","","Minnesota",27,2001,2001,"Apr., 2001","2001/04",3122,"Not Applicable","Not Applicable"
"5436","","Minnesota",27,2001,2001,"May, 2001","2001/05",3122,"Not Applicable","Not Applicable"
"5437","","Minnesota",27,2001,2001,"Jun., 2001","2001/06",2994,"Not Applicable","Not Applicable"
"5438","","Minnesota",27,2001,2001,"Jul., 2001","2001/07",3042,"Not Applicable","Not Applicable"
"5439","","Minnesota",27,2001,2001,"Aug., 2001","2001/08",3050,"Not Applicable","Not Applicable"
"5440","","Minnesota",27,2001,2001,"Sep., 2001","2001/09",2832,"Not Applicable","Not Applicable"
"5441","","Minnesota",27,2001,2001,"Oct., 2001","2001/10",3292,"Not Applicable","Not Applicable"
"5442","","Minnesota",27,2001,2001,"Nov., 2001","2001/11",3063,"Not Applicable","Not Applicable"
"5443","","Minnesota",27,2001,2001,"Dec., 2001","2001/12",3227,"Not Applicable","Not Applicable"
"5444","Total","Minnesota",27,2001,2001,"","",37735,"Not Applicable","Not Applicable"
"5445","","Minnesota",27,2002,2002,"Jan., 2002","2002/01",3510,"Not Applicable","Not Applicable"
"5446","","Minnesota",27,2002,2002,"Feb., 2002","2002/02",3282,"Not Applicable","Not Applicable"
"5447","","Minnesota",27,2002,2002,"Mar., 2002","2002/03",3626,"Not Applicable","Not Applicable"
"5448","","Minnesota",27,2002,2002,"Apr., 2002","2002/04",3157,"Not Applicable","Not Applicable"
"5449","","Minnesota",27,2002,2002,"May, 2002","2002/05",3132,"Not Applicable","Not Applicable"
"5450","","Minnesota",27,2002,2002,"Jun., 2002","2002/06",2889,"Not Applicable","Not Applicable"
"5451","","Minnesota",27,2002,2002,"Jul., 2002","2002/07",2986,"Not Applicable","Not Applicable"
"5452","","Minnesota",27,2002,2002,"Aug., 2002","2002/08",2994,"Not Applicable","Not Applicable"
"5453","","Minnesota",27,2002,2002,"Sep., 2002","2002/09",2982,"Not Applicable","Not Applicable"
"5454","","Minnesota",27,2002,2002,"Oct., 2002","2002/10",3359,"Not Applicable","Not Applicable"
"5455","","Minnesota",27,2002,2002,"Nov., 2002","2002/11",3204,"Not Applicable","Not Applicable"
"5456","","Minnesota",27,2002,2002,"Dec., 2002","2002/12",3389,"Not Applicable","Not Applicable"
"5457","Total","Minnesota",27,2002,2002,"","",38510,"Not Applicable","Not Applicable"
"5458","","Minnesota",27,2003,2003,"Jan., 2003","2003/01",3332,"Not Applicable","Not Applicable"
"5459","","Minnesota",27,2003,2003,"Feb., 2003","2003/02",3201,"Not Applicable","Not Applicable"
"5460","","Minnesota",27,2003,2003,"Mar., 2003","2003/03",3446,"Not Applicable","Not Applicable"
"5461","","Minnesota",27,2003,2003,"Apr., 2003","2003/04",3043,"Not Applicable","Not Applicable"
"5462","","Minnesota",27,2003,2003,"May, 2003","2003/05",3005,"Not Applicable","Not Applicable"
"5463","","Minnesota",27,2003,2003,"Jun., 2003","2003/06",2885,"Not Applicable","Not Applicable"
"5464","","Minnesota",27,2003,2003,"Jul., 2003","2003/07",2975,"Not Applicable","Not Applicable"
"5465","","Minnesota",27,2003,2003,"Aug., 2003","2003/08",2897,"Not Applicable","Not Applicable"
"5466","","Minnesota",27,2003,2003,"Sep., 2003","2003/09",3025,"Not Applicable","Not Applicable"
"5467","","Minnesota",27,2003,2003,"Oct., 2003","2003/10",3221,"Not Applicable","Not Applicable"
"5468","","Minnesota",27,2003,2003,"Nov., 2003","2003/11",3150,"Not Applicable","Not Applicable"
"5469","","Minnesota",27,2003,2003,"Dec., 2003","2003/12",3440,"Not Applicable","Not Applicable"
"5470","Total","Minnesota",27,2003,2003,"","",37620,"Not Applicable","Not Applicable"
"5471","","Minnesota",27,2004,2004,"Jan., 2004","2004/01",3670,"Not Applicable","Not Applicable"
"5472","","Minnesota",27,2004,2004,"Feb., 2004","2004/02",3224,"Not Applicable","Not Applicable"
"5473","","Minnesota",27,2004,2004,"Mar., 2004","2004/03",3132,"Not Applicable","Not Applicable"
"5474","","Minnesota",27,2004,2004,"Apr., 2004","2004/04",3045,"Not Applicable","Not Applicable"
"5475","","Minnesota",27,2004,2004,"May, 2004","2004/05",3126,"Not Applicable","Not Applicable"
"5476","","Minnesota",27,2004,2004,"Jun., 2004","2004/06",2802,"Not Applicable","Not Applicable"
"5477","","Minnesota",27,2004,2004,"Jul., 2004","2004/07",2874,"Not Applicable","Not Applicable"
"5478","","Minnesota",27,2004,2004,"Aug., 2004","2004/08",2889,"Not Applicable","Not Applicable"
"5479","","Minnesota",27,2004,2004,"Sep., 2004","2004/09",2857,"Not Applicable","Not Applicable"
"5480","","Minnesota",27,2004,2004,"Oct., 2004","2004/10",3126,"Not Applicable","Not Applicable"
"5481","","Minnesota",27,2004,2004,"Nov., 2004","2004/11",3030,"Not Applicable","Not Applicable"
"5482","","Minnesota",27,2004,2004,"Dec., 2004","2004/12",3259,"Not Applicable","Not Applicable"
"5483","Total","Minnesota",27,2004,2004,"","",37034,"Not Applicable","Not Applicable"
"5484","","Minnesota",27,2005,2005,"Jan., 2005","2005/01",3825,"Not Applicable","Not Applicable"
"5485","","Minnesota",27,2005,2005,"Feb., 2005","2005/02",3361,"Not Applicable","Not Applicable"
"5486","","Minnesota",27,2005,2005,"Mar., 2005","2005/03",3568,"Not Applicable","Not Applicable"
"5487","","Minnesota",27,2005,2005,"Apr., 2005","2005/04",3155,"Not Applicable","Not Applicable"
"5488","","Minnesota",27,2005,2005,"May, 2005","2005/05",2828,"Not Applicable","Not Applicable"
"5489","","Minnesota",27,2005,2005,"Jun., 2005","2005/06",2726,"Not Applicable","Not Applicable"
"5490","","Minnesota",27,2005,2005,"Jul., 2005","2005/07",2894,"Not Applicable","Not Applicable"
"5491","","Minnesota",27,2005,2005,"Aug., 2005","2005/08",2838,"Not Applicable","Not Applicable"
"5492","","Minnesota",27,2005,2005,"Sep., 2005","2005/09",2826,"Not Applicable","Not Applicable"
"5493","","Minnesota",27,2005,2005,"Oct., 2005","2005/10",3065,"Not Applicable","Not Applicable"
"5494","","Minnesota",27,2005,2005,"Nov., 2005","2005/11",3089,"Not Applicable","Not Applicable"
"5495","","Minnesota",27,2005,2005,"Dec., 2005","2005/12",3360,"Not Applicable","Not Applicable"
"5496","Total","Minnesota",27,2005,2005,"","",37535,"Not Applicable","Not Applicable"
"5497","","Minnesota",27,2006,2006,"Jan., 2006","2006/01",3185,"Not Applicable","Not Applicable"
"5498","","Minnesota",27,2006,2006,"Feb., 2006","2006/02",3106,"Not Applicable","Not Applicable"
"5499","","Minnesota",27,2006,2006,"Mar., 2006","2006/03",3320,"Not Applicable","Not Applicable"
"5500","","Minnesota",27,2006,2006,"Apr., 2006","2006/04",3090,"Not Applicable","Not Applicable"
"5501","","Minnesota",27,2006,2006,"May, 2006","2006/05",2999,"Not Applicable","Not Applicable"
"5502","","Minnesota",27,2006,2006,"Jun., 2006","2006/06",2755,"Not Applicable","Not Applicable"
"5503","","Minnesota",27,2006,2006,"Jul., 2006","2006/07",2906,"Not Applicable","Not Applicable"
"5504","","Minnesota",27,2006,2006,"Aug., 2006","2006/08",2859,"Not Applicable","Not Applicable"
"5505","","Minnesota",27,2006,2006,"Sep., 2006","2006/09",2963,"Not Applicable","Not Applicable"
"5506","","Minnesota",27,2006,2006,"Oct., 2006","2006/10",3219,"Not Applicable","Not Applicable"
"5507","","Minnesota",27,2006,2006,"Nov., 2006","2006/11",3180,"Not Applicable","Not Applicable"
"5508","","Minnesota",27,2006,2006,"Dec., 2006","2006/12",3446,"Not Applicable","Not Applicable"
"5509","Total","Minnesota",27,2006,2006,"","",37028,"Not Applicable","Not Applicable"
"5510","","Minnesota",27,2007,2007,"Jan., 2007","2007/01",3413,"Not Applicable","Not Applicable"
"5511","","Minnesota",27,2007,2007,"Feb., 2007","2007/02",3062,"Not Applicable","Not Applicable"
"5512","","Minnesota",27,2007,2007,"Mar., 2007","2007/03",3254,"Not Applicable","Not Applicable"
"5513","","Minnesota",27,2007,2007,"Apr., 2007","2007/04",2980,"Not Applicable","Not Applicable"
"5514","","Minnesota",27,2007,2007,"May, 2007","2007/05",2918,"Not Applicable","Not Applicable"
"5515","","Minnesota",27,2007,2007,"Jun., 2007","2007/06",2794,"Not Applicable","Not Applicable"
"5516","","Minnesota",27,2007,2007,"Jul., 2007","2007/07",2865,"Not Applicable","Not Applicable"
"5517","","Minnesota",27,2007,2007,"Aug., 2007","2007/08",2956,"Not Applicable","Not Applicable"
"5518","","Minnesota",27,2007,2007,"Sep., 2007","2007/09",2974,"Not Applicable","Not Applicable"
"5519","","Minnesota",27,2007,2007,"Oct., 2007","2007/10",3282,"Not Applicable","Not Applicable"
"5520","","Minnesota",27,2007,2007,"Nov., 2007","2007/11",3196,"Not Applicable","Not Applicable"
"5521","","Minnesota",27,2007,2007,"Dec., 2007","2007/12",3444,"Not Applicable","Not Applicable"
"5522","Total","Minnesota",27,2007,2007,"","",37138,"Not Applicable","Not Applicable"
"5523","","Minnesota",27,2008,2008,"Jan., 2008","2008/01",3479,"Not Applicable","Not Applicable"
"5524","","Minnesota",27,2008,2008,"Feb., 2008","2008/02",3352,"Not Applicable","Not Applicable"
"5525","","Minnesota",27,2008,2008,"Mar., 2008","2008/03",3697,"Not Applicable","Not Applicable"
"5526","","Minnesota",27,2008,2008,"Apr., 2008","2008/04",3137,"Not Applicable","Not Applicable"
"5527","","Minnesota",27,2008,2008,"May, 2008","2008/05",3140,"Not Applicable","Not Applicable"
"5528","","Minnesota",27,2008,2008,"Jun., 2008","2008/06",2948,"Not Applicable","Not Applicable"
"5529","","Minnesota",27,2008,2008,"Jul., 2008","2008/07",2941,"Not Applicable","Not Applicable"
"5530","","Minnesota",27,2008,2008,"Aug., 2008","2008/08",2999,"Not Applicable","Not Applicable"
"5531","","Minnesota",27,2008,2008,"Sep., 2008","2008/09",2811,"Not Applicable","Not Applicable"
"5532","","Minnesota",27,2008,2008,"Oct., 2008","2008/10",3192,"Not Applicable","Not Applicable"
"5533","","Minnesota",27,2008,2008,"Nov., 2008","2008/11",3208,"Not Applicable","Not Applicable"
"5534","","Minnesota",27,2008,2008,"Dec., 2008","2008/12",3595,"Not Applicable","Not Applicable"
"5535","Total","Minnesota",27,2008,2008,"","",38499,"Not Applicable","Not Applicable"
"5536","","Minnesota",27,2009,2009,"Jan., 2009","2009/01",3490,"Not Applicable","Not Applicable"
"5537","","Minnesota",27,2009,2009,"Feb., 2009","2009/02",3154,"Not Applicable","Not Applicable"
"5538","","Minnesota",27,2009,2009,"Mar., 2009","2009/03",3496,"Not Applicable","Not Applicable"
"5539","","Minnesota",27,2009,2009,"Apr., 2009","2009/04",3092,"Not Applicable","Not Applicable"
"5540","","Minnesota",27,2009,2009,"May, 2009","2009/05",3057,"Not Applicable","Not Applicable"
"5541","","Minnesota",27,2009,2009,"Jun., 2009","2009/06",2878,"Not Applicable","Not Applicable"
"5542","","Minnesota",27,2009,2009,"Jul., 2009","2009/07",3020,"Not Applicable","Not Applicable"
"5543","","Minnesota",27,2009,2009,"Aug., 2009","2009/08",2906,"Not Applicable","Not Applicable"
"5544","","Minnesota",27,2009,2009,"Sep., 2009","2009/09",2984,"Not Applicable","Not Applicable"
"5545","","Minnesota",27,2009,2009,"Oct., 2009","2009/10",3378,"Not Applicable","Not Applicable"
"5546","","Minnesota",27,2009,2009,"Nov., 2009","2009/11",3055,"Not Applicable","Not Applicable"
"5547","","Minnesota",27,2009,2009,"Dec., 2009","2009/12",3341,"Not Applicable","Not Applicable"
"5548","Total","Minnesota",27,2009,2009,"","",37851,"Not Applicable","Not Applicable"
"5549","","Minnesota",27,2010,2010,"Jan., 2010","2010/01",3450,"Not Applicable","Not Applicable"
"5550","","Minnesota",27,2010,2010,"Feb., 2010","2010/02",3099,"Not Applicable","Not Applicable"
"5551","","Minnesota",27,2010,2010,"Mar., 2010","2010/03",3411,"Not Applicable","Not Applicable"
