"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Standard Error
	"Mississippi"	"28"	"2012"	"2012"	"Mar., 2012"	"2012/03"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Apr., 2012"	"2012/04"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"May, 2012"	"2012/05"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Jun., 2012"	"2012/06"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Jul., 2012"	"2012/07"	62	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Aug., 2012"	"2012/08"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Sep., 2012"	"2012/09"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Oct., 2012"	"2012/10"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Nov., 2012"	"2012/11"	69	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Dec., 2012"	"2012/12"	61	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Jan., 2013"	"2013/01"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Feb., 2013"	"2013/02"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Mar., 2013"	"2013/03"	56	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Apr., 2013"	"2013/04"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"May, 2013"	"2013/05"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Jun., 2013"	"2013/06"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Jul., 2013"	"2013/07"	73	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Aug., 2013"	"2013/08"	68	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Sep., 2013"	"2013/09"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Oct., 2013"	"2013/10"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Nov., 2013"	"2013/11"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Dec., 2013"	"2013/12"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Jan., 2014"	"2014/01"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Feb., 2014"	"2014/02"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Mar., 2014"	"2014/03"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Apr., 2014"	"2014/04"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"May, 2014"	"2014/05"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Jun., 2014"	"2014/06"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Jul., 2014"	"2014/07"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Aug., 2014"	"2014/08"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Sep., 2014"	"2014/09"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Oct., 2014"	"2014/10"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Nov., 2014"	"2014/11"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Dec., 2014"	"2014/12"	56	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Jan., 2015"	"2015/01"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Feb., 2015"	"2015/02"	76	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Mar., 2015"	"2015/03"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Apr., 2015"	"2015/04"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"May, 2015"	"2015/05"	73	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Jun., 2015"	"2015/06"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Jul., 2015"	"2015/07"	81	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Aug., 2015"	"2015/08"	78	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Sep., 2015"	"2015/09"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Oct., 2015"	"2015/10"	79	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Nov., 2015"	"2015/11"	73	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Dec., 2015"	"2015/12"	69	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"Jan., 2016"	"2016/01"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"Feb., 2016"	"2016/02"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"Mar., 2016"	"2016/03"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"Apr., 2016"	"2016/04"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"May, 2016"	"2016/05"	90	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"Jun., 2016"	"2016/06"	86	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"Jul., 2016"	"2016/07"	66	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"Aug., 2016"	"2016/08"	74	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"Sep., 2016"	"2016/09"	62	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"Oct., 2016"	"2016/10"	89	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"Nov., 2016"	"2016/11"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"Dec., 2016"	"2016/12"	69	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Jan., 2009"	"2009/01"	93	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Feb., 2009"	"2009/02"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Mar., 2009"	"2009/03"	67	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Apr., 2009"	"2009/04"	63	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"May, 2009"	"2009/05"	92	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Jun., 2009"	"2009/06"	78	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Jul., 2009"	"2009/07"	98	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Aug., 2009"	"2009/08"	91	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Sep., 2009"	"2009/09"	86	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Oct., 2009"	"2009/10"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Nov., 2009"	"2009/11"	94	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Dec., 2009"	"2009/12"	90	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Jan., 2010"	"2010/01"	61	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Feb., 2010"	"2010/02"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Mar., 2010"	"2010/03"	64	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Apr., 2010"	"2010/04"	81	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"May, 2010"	"2010/05"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Jun., 2010"	"2010/06"	76	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Jul., 2010"	"2010/07"	89	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Aug., 2010"	"2010/08"	90	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Sep., 2010"	"2010/09"	83	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Oct., 2010"	"2010/10"	96	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Nov., 2010"	"2010/11"	67	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Dec., 2010"	"2010/12"	76	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Jan., 2011"	"2011/01"	56	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Feb., 2011"	"2011/02"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Mar., 2011"	"2011/03"	56	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Apr., 2011"	"2011/04"	70	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"May, 2011"	"2011/05"	77	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Jun., 2011"	"2011/06"	74	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Jul., 2011"	"2011/07"	87	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Aug., 2011"	"2011/08"	93	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Sep., 2011"	"2011/09"	94	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Oct., 2011"	"2011/10"	90	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Nov., 2011"	"2011/11"	83	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Dec., 2011"	"2011/12"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Jan., 2012"	"2012/01"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Feb., 2012"	"2012/02"	69	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Mar., 2012"	"2012/03"	70	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Apr., 2012"	"2012/04"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"May, 2012"	"2012/05"	84	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Jun., 2012"	"2012/06"	77	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Jul., 2012"	"2012/07"	88	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Aug., 2012"	"2012/08"	90	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Sep., 2012"	"2012/09"	84	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Oct., 2012"	"2012/10"	70	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Nov., 2012"	"2012/11"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Dec., 2012"	"2012/12"	78	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Jan., 2013"	"2013/01"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Feb., 2013"	"2013/02"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Mar., 2013"	"2013/03"	56	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Apr., 2013"	"2013/04"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"May, 2013"	"2013/05"	73	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Jun., 2013"	"2013/06"	85	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Jul., 2013"	"2013/07"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Aug., 2013"	"2013/08"	90	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Sep., 2013"	"2013/09"	83	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Oct., 2013"	"2013/10"	84	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Nov., 2013"	"2013/11"	70	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Dec., 2013"	"2013/12"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2014"	"2014"	"Jan., 2014"	"2014/01"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2014"	"2014"	"Feb., 2014"	"2014/02"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2014"	"2014"	"Mar., 2014"	"2014/03"	66	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2014"	"2014"	"Apr., 2014"	"2014/04"	63	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2014"	"2014"	"May, 2014"	"2014/05"	81	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2014"	"2014"	"Jun., 2014"	"2014/06"	67	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2014"	"2014"	"Jul., 2014"	"2014/07"	76	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2014"	"2014"	"Aug., 2014"	"2014/08"	76	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2014"	"2014"	"Sep., 2014"	"2014/09"	70	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2014"	"2014"	"Oct., 2014"	"2014/10"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2014"	"2014"	"Nov., 2014"	"2014/11"	97	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2014"	"2014"	"Dec., 2014"	"2014/12"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2015"	"2015"	"Jan., 2015"	"2015/01"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2015"	"2015"	"Feb., 2015"	"2015/02"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2015"	"2015"	"Mar., 2015"	"2015/03"	68	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2015"	"2015"	"Apr., 2015"	"2015/04"	83	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2015"	"2015"	"May, 2015"	"2015/05"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2015"	"2015"	"Jun., 2015"	"2015/06"	83	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2015"	"2015"	"Jul., 2015"	"2015/07"	98	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2015"	"2015"	"Aug., 2015"	"2015/08"	103	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2015"	"2015"	"Sep., 2015"	"2015/09"	89	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2015"	"2015"	"Oct., 2015"	"2015/10"	91	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2015"	"2015"	"Nov., 2015"	"2015/11"	92	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2015"	"2015"	"Dec., 2015"	"2015/12"	80	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2016"	"2016"	"Jan., 2016"	"2016/01"	77	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2016"	"2016"	"Feb., 2016"	"2016/02"	61	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2016"	"2016"	"Mar., 2016"	"2016/03"	79	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2016"	"2016"	"Apr., 2016"	"2016/04"	73	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2016"	"2016"	"May, 2016"	"2016/05"	69	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2016"	"2016"	"Jun., 2016"	"2016/06"	96	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2016"	"2016"	"Jul., 2016"	"2016/07"	98	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2016"	"2016"	"Aug., 2016"	"2016/08"	81	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2016"	"2016"	"Sep., 2016"	"2016/09"	132	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2016"	"2016"	"Oct., 2016"	"2016/10"	99	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2016"	"2016"	"Nov., 2016"	"2016/11"	79	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Missouri"	"29"	"2016"	"2016"	"Dec., 2016"	"2016/12"	85	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2009"	"2009"	"Jan., 2009"	"2009/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2009"	"2009"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2009"	"2009"	"Mar., 2009"	"2009/03"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2009"	"2009"	"Apr., 2009"	"2009/04"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2009"	"2009"	"May, 2009"	"2009/05"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2009"	"2009"	"Jun., 2009"	"2009/06"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2009"	"2009"	"Jul., 2009"	"2009/07"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2009"	"2009"	"Aug., 2009"	"2009/08"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2009"	"2009"	"Sep., 2009"	"2009/09"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2009"	"2009"	"Oct., 2009"	"2009/10"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2009"	"2009"	"Nov., 2009"	"2009/11"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2009"	"2009"	"Dec., 2009"	"2009/12"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2010"	"2010"	"Mar., 2010"	"2010/03"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2010"	"2010"	"Apr., 2010"	"2010/04"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2010"	"2010"	"May, 2010"	"2010/05"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2010"	"2010"	"Jun., 2010"	"2010/06"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2010"	"2010"	"Jul., 2010"	"2010/07"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2010"	"2010"	"Aug., 2010"	"2010/08"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2010"	"2010"	"Sep., 2010"	"2010/09"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2010"	"2010"	"Oct., 2010"	"2010/10"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2010"	"2010"	"Nov., 2010"	"2010/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2010"	"2010"	"Dec., 2010"	"2010/12"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2011"	"2011"	"Feb., 2011"	"2011/02"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2011"	"2011"	"Apr., 2011"	"2011/04"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2011"	"2011"	"May, 2011"	"2011/05"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2011"	"2011"	"Jun., 2011"	"2011/06"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2011"	"2011"	"Jul., 2011"	"2011/07"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2011"	"2011"	"Aug., 2011"	"2011/08"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2011"	"2011"	"Sep., 2011"	"2011/09"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
